database,reference_fraction,strategy,metric,n_replicates,mean,sd,q025,q50,q975
EICU,0.2,risk_enriched,reference_events,500,175.98,9.049385767306587,158.0,176.0,193.0
EICU,0.2,risk_enriched,reference_weight_ess,500,479.42889551313664,5.690034768715481e-14,479.4288955131366,479.4288955131366,479.4288955131366
EICU,0.2,risk_enriched,fit_failed,500,0.0,0.0,0.0,0.0,0.0
EICU,0.2,risk_enriched,heldout_oe,500,0.9998894074391074,0.0970729330048996,0.8199582706852577,0.998391494985162,1.1941818866517744
EICU,0.2,risk_enriched,heldout_calibration_slope,500,1.0123269197339306,0.3721490091417871,0.5308184115602114,0.9390571168732786,1.9372991195969929
EICU,0.2,risk_enriched,heldout_brier,500,0.1650700971754293,0.0017279979861155,0.1626994326556434,0.1647129909873568,0.169119467705377
EICU,0.2,risk_enriched,absolute_log_oe,500,0.0769016071161063,0.0593205479791947,0.0025488219624585,0.0638853190968081,0.2198570945906884
EICU,0.2,risk_quintile_equal,reference_n,500,651.0,0.0,651.0,651.0,651.0
EICU,0.2,risk_quintile_equal,reference_events,500,146.368,9.235321235161951,129.0,146.0,164.52499999999998
EICU,0.2,risk_quintile_equal,reference_weight_ess,500,650.9947384736133,2.2760139074861923e-13,650.9947384736131,650.9947384736131,650.9947384736131
EICU,0.2,risk_quintile_equal,fit_failed,500,0.0,0.0,0.0,0.0,0.0
EICU,0.2,risk_quintile_equal,heldout_oe,500,1.003484150676882,0.0795581013056066,0.8641347123284284,1.0012101350264635,1.169108973814749
EICU,0.2,risk_quintile_equal,heldout_calibration_slope,500,1.0793963077738953,0.3604971839603309,0.551434279843183,1.0017971459726476,1.9683480387482784
EICU,0.2,risk_quintile_equal,heldout_brier,500,0.1702379948902639,0.0020081343766626,0.1671623155180389,0.1700042519061825,0.1747814966116495
EICU,0.2,risk_quintile_equal,absolute_log_oe,500,0.0630771977530498,0.0472224908914409,0.0029412100796623,0.0542614452942517,0.1727347613329582
INSPIRE,0.05,cluster_stratified,reference_n,500,84.0,0.0,84.0,84.0,84.0
INSPIRE,0.05,cluster_stratified,reference_events,500,6.926,2.446322338934905,3.0,7.0,12.0
INSPIRE,0.05,cluster_stratified,reference_weight_ess,500,83.99614617233266,1.4225086921788702e-14,83.99614617233267,83.99614617233267,83.99614617233267
INSPIRE,0.05,cluster_stratified,fit_failed,500,0.0,0.0,0.0,0.0,0.0
INSPIRE,0.05,cluster_stratified,heldout_oe,500,1.1832871787147157,0.7421050583951073,0.5529914896706101,0.9998871690086448,3.31185272418754
INSPIRE,0.05,cluster_stratified,heldout_calibration_slope,500,1.463036004341705,5.926226105061541,0.2542866159700187,0.9565296581047208,4.0274931601966815
INSPIRE,0.05,cluster_stratified,heldout_brier,500,0.0745704236969699,0.0040094163884165,0.0709882786981657,0.0734117522776182,0.0846086146357861
INSPIRE,0.05,cluster_stratified,absolute_log_oe,500,0.3221048524196466,0.2889954168639726,0.0088475473243611,0.270171099144402,1.1974492982076232
INSPIRE,0.05,random,reference_n,500,84.0,0.0,84.0,84.0,84.0
INSPIRE,0.05,random,reference_events,500,6.958,2.4182497521404724,3.0,7.0,12.0
INSPIRE,0.05,random,reference_weight_ess,500,84.0,0.0,84.0,84.0,84.0
INSPIRE,0.05,random,fit_failed,500,0.0,0.0,0.0,0.0,0.0
INSPIRE,0.05,random,heldout_oe,500,1.1774212410652078,0.691560259153267,0.5451166747000001,1.00687184718617,2.902388013460718
INSPIRE,0.05,random,heldout_calibration_slope,500,1.459230832360528,4.844830431011869,0.3751748859926711,0.9628155970324126,4.280728091196973
INSPIRE,0.05,random,heldout_brier,500,0.0742627507625678,0.0034174085906652,0.070945179509811,0.073289418401214,0.0834737284633411
INSPIRE,0.05,random,absolute_log_oe,500,0.3117281521947564,0.2795836708318145,0.0134394372369574,0.2470938494755236,1.0655149762703011
INSPIRE,0.05,risk_enriched,reference_n,500,84.0,0.0,84.0,84.0,84.0
INSPIRE,0.05,risk_enriched,reference_events,500,10.248,2.770170335444149,5.0,10.0,15.0
INSPIRE,0.05,risk_enriched,reference_weight_ess,500,61.816735272172416,7.112543460894351e-15,61.81673527217242,61.81673527217242,61.81673527217242
INSPIRE,0.05,risk_enriched,fit_failed,500,0.0,0.0,0.0,0.0,0.0
