model,database,retention_target,mechanism,strength,method,evaluation_target,metric,n_replicates,mean,sd,q025,q975,truth,bias,rmse
clinical_table_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,reference_sample_n,300,65.0,0.0,65.0,65.0,,,
clinical_table_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_20pct_recalibration,full_heldout,evaluation_n,300,259.0,0.0,259.0,259.0,,,
clinical_table_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,event_rate,300,0.1421386430678466,0.012667114839390592,0.11946902654867257,0.16371681415929204,,,
clinical_table_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,oe,300,1.0695320139052436,0.3269534039966251,0.6066344398656247,1.8178136606036128,1.0,0.06953201390524355,0.33373177989929187
clinical_table_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,brier,300,0.11237090099556137,0.009246281818927171,0.097739072693901,0.13305924443125003,,,
clinical_table_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,auc,300,0.7049853818459635,0.028958449841418016,0.6445953153988868,0.7571091161835969,,,
clinical_table_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,calibration_intercept,300,0.3306945781426832,1.2313161883425607,-0.9802095764616545,3.994645067286205,0.0,0.3306945781426832,1.2729668735550446
clinical_table_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,calibration_slope,300,1.174331226732891,0.6573240528238198,0.406155633001561,2.949672996503278,1.0,0.17433122673289092,0.6789889817467762
clinical_table_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,outcome_observed_fraction,300,0.3175411522633745,0.020174298089363562,0.2777777777777778,0.3549382716049383,,,
clinical_table_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,reconstructed_sensitivity,300,0.5468115942028985,0.06264555623007553,0.43478260869565216,0.6739130434782609,,,
clinical_table_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,ess,300,226.0,0.0,226.0,226.0,,,
clinical_table_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,event_rate_se,300,0.02319629514888888,0.0008736829619364075,0.021574749482665082,0.024613258075699584,,,
clinical_table_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,reference_sample_n,300,98.0,0.0,98.0,98.0,,,
clinical_table_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_30pct_recalibration,full_heldout,evaluation_n,300,226.0,0.0,226.0,226.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,AIPW_design_probability,reconstructed,event_rate,300,0.10512655754748743,0.019983881004782007,0.07250776048196557,0.153609656473347,0.1419753086419753,-0.036848751094487875,0.041902920807943264
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,AIPW_design_probability,reconstructed,oe,300,1.0558063432413887,0.20070198073307136,0.7282094576007186,1.542731479763618,1.4258854750393577,-0.37007913179796903,0.42083913543334195
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,AIPW_design_probability,reconstructed,outcome_observed_fraction,300,0.3168518518518519,0.020014483176672666,0.2777777777777778,0.3549382716049383,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,AIPW_design_probability,reconstructed,reconstructed_sensitivity,300,0.545,0.06199353340666779,0.41304347826086957,0.6739130434782609,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,AIPW_design_probability,reconstructed,ess,300,46.6128795833915,10.235078257513475,22.79338792181347,63.19719770614328,324.0,-277.38712041660847,277.5752550400204
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,AIPW_design_probability,reconstructed,event_rate_se,300,0.02391741644054142,0.006364718822823899,0.018176613050021773,0.048386878744258975,0.019390267411834264,0.004527149028707156,0.007801903092798637
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,AIPW_design_probability,reconstructed,event_rate_interval_coverage,300,0.59,,,,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,Gamma2_prediction_sensitivity_region,full,event_rate,300,0.12757602653268912,0.008905870143207605,0.10975297888243857,0.14481924462735885,0.1419753086419753,-0.014399282109286177,0.016923045427083335
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,Gamma2_prediction_sensitivity_region,full,outcome_observed_fraction,300,0.3168518518518519,0.020014483176672666,0.2777777777777778,0.3549382716049383,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,Gamma2_prediction_sensitivity_region,full,reconstructed_sensitivity,300,0.545,0.06199353340666779,0.41304347826086957,0.6739130434782609,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,Gamma2_prediction_sensitivity_region,full,MNAR_event_rate_coverage,300,0.92,,,,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,event_rate,300,0.10842937383218164,0.02399697393041843,0.0715382340486701,0.16803819195079803,0.1419753086419753,-0.03354593480979366,0.04122214191694455
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,oe,300,1.064307486786697,0.20090951832994175,0.7481122900880142,1.565236526975304,1.4258854750393577,-0.36157798825266063,0.4134836482408445
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,brier,300,0.0842860599127753,0.020120736556055747,0.05585328734738492,0.13364942745102726,0.10984553020871128,-0.025559470295935985,0.03250816945377225
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,auc,300,0.7284296401095387,0.07475733923257412,0.5209011011913065,0.8466379135987231,0.7002658742571161,0.02816376585242264,0.07976984775105904
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,calibration_intercept,300,-0.3749844569873125,0.4302662685752487,-1.7991815984785056,0.21945181973775565,-0.23078272819728962,-0.14420172879002285,0.45310716567583337
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,calibration_slope,300,0.7828135831596558,0.24955130657128843,-0.04884657635381482,1.1547719810566155,0.6493834923538787,0.13343009080577706,0.2826160957232213
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,outcome_observed_fraction,300,0.3168518518518519,0.020014483176672666,0.2777777777777778,0.3549382716049383,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,reconstructed_sensitivity,300,0.545,0.06199353340666779,0.41304347826086957,0.6739130434782609,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,ess,300,51.8962185820903,7.5811298155725355,38.04217716733404,66.22706160369168,324.0,-272.1037814179097,272.2090186102863
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,event_rate_se,300,0.026099617293245128,0.006336109669887826,0.017954184101081377,0.0448875550444997,0.019390267411834264,0.006709349881410864,0.00922105420369807
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,weight_p99,300,16.50638793512193,4.88489341925406,9.31422193933657,27.772058956736288,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,weight_max,300,16.77395484492032,5.0038541314090805,9.41118103159987,28.404820102640777,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,event_rate_interval_coverage,300,0.68,,,,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,event_rate,300,0.10575153097020339,0.024070542957242338,0.07023262861464435,0.16297997012555457,0.1419753086419753,-0.036223777671771915,0.0434697803492214
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,oe,300,1.0594329255709056,0.20127528242337436,0.7454598644352345,1.5403093491678648,1.4258854750393577,-0.36645254946845207,0.4179284283169653
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,brier,300,0.08222573462815727,0.020156079991621445,0.053852153598100444,0.12816552575000575,0.10984553020871128,-0.02761979558055401,0.034172597842981406
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,auc,300,0.7348060369622549,0.07559595824720271,0.517481378477848,0.8500037908897407,0.7002658742571161,0.03454016270513882,0.08299832877835095
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,calibration_intercept,300,-0.36257211975288345,0.43236744625396406,-1.7780275780628834,0.2217644521313246,-0.23078272819728962,-0.13178939155559383,0.45131686608357646
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,calibration_slope,300,0.7937065776129164,0.24981378725979933,-0.056981950051235526,1.1678107465477157,0.6493834923538787,0.1443230852590377,0.28814589733227414
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,outcome_observed_fraction,300,0.3168518518518519,0.020014483176672666,0.2777777777777778,0.3549382716049383,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,reconstructed_sensitivity,300,0.545,0.06199353340666779,0.41304347826086957,0.6739130434782609,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,ess,300,46.6128795833915,10.235078257513475,22.79338792181347,63.19719770614328,324.0,-277.38712041660847,277.5752550400204
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,event_rate_se,300,0.026118404891318104,0.006392183734232389,0.017862890201855573,0.044384080519342686,0.019390267411834264,0.00672813747948384,0.009273168109769515
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,weight_p99,300,16.77395484492032,5.0038541314090805,9.41118103159987,28.404820102640777,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,weight_max,300,25.639084566857004,13.618186274430137,11.943956316766121,66.16805094509895,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,IPAW_design_probability_untruncated,reconstructed,event_rate_interval_coverage,300,0.6433333333333333,,,,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,event_rate,300,0.1419753086419753,0.0,0.1419753086419753,0.1419753086419753,0.1419753086419753,0.0,0.0
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,oe,300,1.425885475039358,2.224156070299059e-16,1.4258854750393577,1.4258854750393577,1.4258854750393577,2.220446049250313e-16,0.0
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,brier,300,0.10984553020871125,2.7801950878738235e-17,0.10984553020871128,0.10984553020871128,0.10984553020871128,-2.7755575615628914e-17,0.0
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,auc,300,0.7002658742571162,1.1120780351495294e-16,0.7002658742571161,0.7002658742571161,0.7002658742571161,1.1102230246251565e-16,0.0
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,calibration_intercept,300,-0.23078272819728965,2.7801950878738235e-17,-0.23078272819728962,-0.23078272819728962,-0.23078272819728962,-2.7755575615628914e-17,0.0
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,calibration_slope,300,0.6493834923538787,0.0,0.6493834923538787,0.6493834923538787,0.6493834923538787,0.0,0.0
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,outcome_observed_fraction,300,0.3168518518518519,0.020014483176672666,0.2777777777777778,0.3549382716049383,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,reconstructed_sensitivity,300,0.545,0.06199353340666779,0.41304347826086957,0.6739130434782609,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,ess,300,324.0,0.0,324.0,324.0,324.0,0.0,0.0
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,event_rate_se,300,0.01939026741183426,3.475243859842279e-18,0.019390267411834264,0.019390267411834264,0.019390267411834264,-3.469446951953614e-18,0.0
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,full_reference,full,event_rate_interval_coverage,300,1.0,,,,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,event_rate,300,0.24693849046079355,0.029521715859984803,0.18806014150943398,0.3094871794871794,0.1419753086419753,0.10496318181881825,0.10902245704054243
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,oe,300,1.3714640641363993,0.15990036657799914,1.057156668900281,1.6768237950900782,1.4258854750393577,-0.05442141090295838,0.16865524037418625
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,brier,300,0.16813706101367903,0.021313269942519097,0.13013619852556688,0.2128104730228298,0.10984553020871128,0.05829153080496775,0.06205355633894309
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,auc,300,0.6849679916866122,0.04127373878705783,0.6086245728487107,0.7734887980085347,0.7002658742571161,-0.015297882570503907,0.04395302400925713
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,calibration_intercept,300,-0.08899104910361809,0.19151558651103437,-0.4256847325482857,0.2820652746683851,-0.23078272819728962,0.14179167909367152,0.2380353742701828
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,calibration_slope,300,0.6001466648735498,0.12079352689882357,0.37862472155744853,0.8319032270969624,0.6493834923538787,-0.04923682748032887,0.13025630272856517
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,outcome_observed_fraction,300,0.3168518518518519,0.020014483176672666,0.2777777777777778,0.3549382716049383,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,reconstructed_sensitivity,300,0.545,0.06199353340666779,0.41304347826086957,0.6739130434782609,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,ess,300,102.66,6.484692549241944,90.0,115.0,324.0,-221.34,221.43465552317383
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,event_rate_se,300,0.042508075756414104,0.0025220764129233806,0.037837451348991004,0.047808798985408255,0.019390267411834264,0.02311780834457984,0.023254520618392484
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,naive,reconstructed,event_rate_interval_coverage,300,0.18,,,,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,event_rate,300,0.24693849046079355,0.029521715859984803,0.18806014150943398,0.3094871794871794,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,oe,300,0.9979991473991883,0.03771769650006042,0.9203235455523928,1.070934977066584,1.0,-0.002000852600811731,0.03770790312790245
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,brier,300,0.17312290707564906,0.021950597873008338,0.13430871130887492,0.21763278887411308,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,auc,300,0.6689648515319211,0.04690084134102397,0.5795073065051893,0.7620957891353262,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,calibration_intercept,300,-0.4641157844174707,0.13981584509482428,-0.761445174986464,-0.20984934902129523,0.0,-0.4641157844174707,0.48465118416914943
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,calibration_slope,300,0.5359008863215808,0.1324168197507208,0.2848695763513127,0.7971363041873861,1.0,-0.46409911367841916,0.48255958605075855
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,outcome_observed_fraction,300,0.3168518518518519,0.020014483176672666,0.2777777777777778,0.3549382716049383,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,reconstructed_sensitivity,300,0.545,0.06199353340666779,0.41304347826086957,0.6739130434782609,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,ess,300,102.66,6.484692549241944,90.0,115.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_apparent,reconstructed,event_rate_se,300,0.042508075756414104,0.0025220764129233806,0.037837451348991004,0.047808798985408255,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,event_rate,300,0.24693849046079355,0.029521715859984803,0.18806014150943398,0.3094871794871794,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,oe,300,1.0091813035674655,0.050865024201794534,0.9250880594481762,1.1323065437951831,1.0,0.009181303567465493,0.05160351590047199
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,brier,300,0.1718313365867746,0.021601141231472634,0.13627912018585836,0.22428936841530994,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,auc,300,0.6519415477360531,0.062211245795758985,0.5364085334508335,0.7565763888888888,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,calibration_intercept,300,-0.3091548303288695,0.31789301271676074,-0.8799056897500109,0.05685101522459301,0.0,-0.3091548303288695,0.4430528449572318
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,calibration_slope,300,0.699763372554701,0.27413391932775394,0.13389438945007137,1.002693827636296,1.0,-0.300236627445299,0.4062523109677483
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,outcome_observed_fraction,300,0.3168518518518519,0.020014483176672666,0.2777777777777778,0.3549382716049383,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,reconstructed_sensitivity,300,0.545,0.06199353340666779,0.41304347826086957,0.6739130434782609,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,ess,300,102.66,6.484692549241944,90.0,115.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_apparent,reconstructed,event_rate_se,300,0.042508075756414104,0.0025220764129233806,0.037837451348991004,0.047808798985408255,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,event_rate,300,0.1419753086419753,0.0,0.1419753086419753,0.1419753086419753,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,oe,300,0.8345203621527497,0.15602702322315684,0.5857515161069887,1.1902677732982945,1.0,-0.16547963784725028,0.2272593109453392
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,brier,300,0.11500892801647396,0.006199510133864465,0.10862043614549059,0.1308662979153519,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,auc,300,0.6740066207903243,0.03397800294175954,0.5988328902095714,0.7061874413512669,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,calibration_intercept,300,-0.4694212265964868,0.37156377813334873,-1.2178013076450955,0.16803422539977478,0.0,-0.4694212265964868,0.5982940166807701
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,calibration_slope,300,0.8605481732947231,0.27054866237754027,0.34630431958763885,1.3864732671399282,1.0,-0.1394518267052769,0.30397269958007833
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,outcome_observed_fraction,300,0.3168518518518519,0.020014483176672666,0.2777777777777778,0.3549382716049383,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,reconstructed_sensitivity,300,0.545,0.06199353340666779,0.41304347826086957,0.6739130434782609,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,ess,300,324.0,0.0,324.0,324.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_slope_truth,full,event_rate_se,300,0.01939026741183426,3.475243859842279e-18,0.019390267411834264,0.019390267411834264,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,event_rate,300,0.1419753086419753,0.0,0.1419753086419753,0.1419753086419753,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,oe,300,0.9880450368424875,0.14697628012898659,0.7490737324955444,1.329328950456963,1.0,-0.011954963157512544,0.14721732679358762
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,brier,300,0.11291341397515225,0.003655166431949796,0.1092765109578487,0.12206951778751984,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,auc,300,0.6910687102491919,0.01638448373504955,0.6445339380669377,0.7099292305286206,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,calibration_intercept,300,-0.6521360691115315,0.16355235265044593,-0.9838930126311584,-0.36443070281734385,0.0,-0.6521360691115315,0.6722660634899036
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,calibration_slope,300,0.6033506094776603,0.05934599759494826,0.4345661136724988,0.6579250219876578,1.0,-0.3966493905223397,0.4010498056445293
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,outcome_observed_fraction,300,0.3168518518518519,0.020014483176672666,0.2777777777777778,0.3549382716049383,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,reconstructed_sensitivity,300,0.545,0.06199353340666779,0.41304347826086957,0.6739130434782609,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,ess,300,324.0,0.0,324.0,324.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,recalibration_intercept_truth,full,event_rate_se,300,0.01939026741183426,3.475243859842279e-18,0.019390267411834264,0.019390267411834264,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,event_rate,298,0.14189837008628955,0.00642677893273471,0.1292517006802721,0.15306122448979592,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,oe,298,1.3221557989684212,0.8914474036000035,0.4589423364822866,4.341243995014116,1.0,0.32215579896842117,0.946465068508945
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,brier,298,0.12094000312765862,0.012855255922026012,0.10741326557702494,0.14850659853081122,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,auc,298,0.651364334781657,0.13250722446997362,0.27712471022967367,0.7247254569897167,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,calibration_intercept,298,0.7573067787330509,18.54406046639473,-13.002811386174177,13.380987820739564,0.0,0.7573067787330509,18.528403198770256
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,calibration_slope,298,1.8290708276681258,16.398210192260343,-5.091065939654794,10.531227823498188,1.0,0.8290708276681258,16.391653443124458
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,outcome_observed_fraction,298,0.3167308807689121,0.019994388026857594,0.2777777777777778,0.3549382716049383,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,reconstructed_sensitivity,298,0.5452290633206887,0.062080760744101675,0.41304347826086957,0.6739130434782609,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,ess,298,294.0,0.0,294.0,294.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,event_rate_se,298,0.02034381139356186,0.0003878756161541065,0.019565492543623577,0.020998338616454712,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,reference_sample_n,298,30.0,0.0,30.0,30.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_05pct_recalibration,full_heldout,evaluation_n,298,294.0,0.0,294.0,294.0,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,event_rate,299,0.14212322863152088,0.006705653901984726,0.12869415807560136,0.15463917525773196,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,oe,299,1.310773002279811,0.8579431227610368,0.4993985649331496,3.716534108244962,1.0,0.310773002279811,0.9111446099810495
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,brier,299,0.11993808506373045,0.012305444088961273,0.10658205479262962,0.14881093236066065,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,auc,299,0.65042114622688,0.1345992659843257,0.2715319210961034,0.7252526849125238,,,
duration_adjusted_clinical_ridge,VitalDB,0.35,mixed_MNAR,strong,reference_10pct_recalibration,full_heldout,calibration_intercept,299,-3.4062741965846794,44.625274549947264,-21.295554364728897,12.509568272753512,0.0,-3.4062741965846794,44.680617512452464
