database,retention_target,mechanism,strength,method,evaluation_target,metric,n_replicates,mean,sd,q025,q975,truth,bias,rmse
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,oe,300,1.431378722895721,0.059337220081796115,1.309445511392841,1.5428029024053966,1.4167750646420612,0.014603658253659946,0.061011770742497515
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,brier,300,0.111848289358444,0.004454244276377787,0.10234672339235801,0.11992974769386235,0.11053590028892503,0.001312389069518971,0.00463643428040612
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,auc,300,0.7042736836638669,0.010465401386415742,0.6855083496087916,0.7258006688830764,0.7044103847356897,-0.0001367010718228423,0.010448838752443613
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,calibration_intercept,300,-0.22152767146577926,0.08750782897869284,-0.39247782975373974,-0.04316207532712465,-0.22511057884817762,0.0035829073823983593,0.08743530155167946
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,calibration_slope,300,0.6537140464586447,0.03215410288670122,0.5992830269153308,0.7196299597045321,0.6581631632744903,-0.0044491168158455885,0.03240732455965441
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,outcome_observed_fraction,300,0.7757818930041152,0.020883248965607948,0.7298611111111112,0.8148148148148148,,,
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,reconstructed_sensitivity,300,0.9785507246376812,0.02155464348523306,0.9347826086956522,1.0,,,
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,ess,300,242.34303932870458,6.503990433459386,227.66961236649857,254.4008073287913,324.0,-81.65696067129542,81.91471242290251
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,event_rate_se,300,0.020137073502662837,0.0006397427364483138,0.01892480110881474,0.021399203366946385,0.019390267411834264,0.000746806090828573,0.0009826626431491666
VitalDB,0.75,outcome_MNAR,strong,IPAW_design_probability_truncated99,reconstructed,weight_p99,300,1.9816385363898144,0.05012400790062101,1.8894364986429477,2.0820422900767577,,,
