target_database,donor_schedule_database,tolerance_hours,method,evaluation_target,metric,n_replicates,mean,sd,q025,q975
EICU,MIMIC,12.0,full_reference,retained_reference,calibration_intercept,200,-0.5713041050456755,1.1130090340862554e-16,-0.5713041050456754,-0.5713041050456754
EICU,MIMIC,12.0,full_reference,retained_reference,calibration_slope,200,0.669538562489046,0.0,0.669538562489046,0.669538562489046
EICU,MIMIC,12.0,local_recalibration,reconstructed_observed,outcome_observed_fraction,200,0.8499784814017829,0.006162209178398924,0.8370657854288349,0.861689209960037
EICU,MIMIC,12.0,local_recalibration,reconstructed_observed,reconstructed_sensitivity,200,0.7866142270861832,0.015497357308137942,0.7591313269493845,0.8167236662106703
EICU,MIMIC,12.0,local_recalibration,reconstructed_observed,mean_retained_measurements,200,4.498081770673225,0.03012599399814064,4.445066092837381,4.557400860743929
EICU,MIMIC,12.0,local_recalibration,reconstructed_observed,event_rate,200,0.20796468603270465,0.003879002478289032,0.20119478643384667,0.21607247744275904
EICU,MIMIC,12.0,local_recalibration,reconstructed_observed,oe,200,1.0000918726926031,0.0020773409582682495,0.9963962846398268,1.0041535514491533
EICU,MIMIC,12.0,local_recalibration,reconstructed_observed,brier,200,0.1607006279156051,0.002265257413296359,0.1568822522363163,0.1656679094464805
EICU,MIMIC,12.0,local_recalibration,reconstructed_observed,auc,200,0.6081523645287623,0.007515894117534796,0.5936571959584149,0.6217623276950877
EICU,MIMIC,12.0,local_recalibration,reconstructed_observed,calibration_intercept,200,-0.08800719014409147,0.07813630711330953,-0.28730730869442794,-0.0010479251722237714
EICU,MIMIC,12.0,local_recalibration,reconstructed_observed,calibration_slope,200,0.9321565587487549,0.05982012974834522,0.7760318197657234,0.998969917618383
EICU,MIMIC,12.0,local_recalibration,retained_reference,outcome_observed_fraction,200,0.8499784814017829,0.006162209178398924,0.8370657854288349,0.861689209960037
EICU,MIMIC,12.0,local_recalibration,retained_reference,reconstructed_sensitivity,200,0.7866142270861832,0.015497357308137942,0.7591313269493845,0.8167236662106703
EICU,MIMIC,12.0,local_recalibration,retained_reference,mean_retained_measurements,200,4.498081770673225,0.03012599399814064,4.445066092837381,4.557400860743929
EICU,MIMIC,12.0,local_recalibration,retained_reference,event_rate,200,0.22471564709498928,5.565045170431277e-17,0.22471564709498923,0.22471564709498923
EICU,MIMIC,12.0,local_recalibration,retained_reference,oe,200,1.0816055977904668,0.01984815743407907,1.0411074738772668,1.1160180750787985
EICU,MIMIC,12.0,local_recalibration,retained_reference,brier,200,0.1702746255871206,0.0003849853909500113,0.16981976019374873,0.17128655971510287
EICU,MIMIC,12.0,local_recalibration,retained_reference,auc,200,0.6043733801913883,0.0034146077635960107,0.5962819934236719,0.607806189255482
EICU,MIMIC,12.0,local_recalibration,retained_reference,calibration_intercept,200,-0.01794463653945497,0.10310058139116395,-0.22406256068464428,0.20552059527263455
EICU,MIMIC,12.0,local_recalibration,retained_reference,calibration_slope,200,0.9075773949011817,0.07766474760259981,0.7521811281847146,1.0684150358919322
EICU,MIMIC,12.0,naive,reconstructed_observed,outcome_observed_fraction,200,0.8499784814017829,0.006162209178398924,0.8370657854288349,0.861689209960037
EICU,MIMIC,12.0,naive,reconstructed_observed,reconstructed_sensitivity,200,0.7866142270861832,0.015497357308137942,0.7591313269493845,0.8167236662106703
EICU,MIMIC,12.0,naive,reconstructed_observed,mean_retained_measurements,200,4.498081770673225,0.03012599399814064,4.445066092837381,4.557400860743929
EICU,MIMIC,12.0,naive,reconstructed_observed,event_rate,200,0.20796468603270465,0.003879002478289032,0.20119478643384667,0.21607247744275904
EICU,MIMIC,12.0,naive,reconstructed_observed,oe,200,0.7643886264623504,0.013977105989695423,0.7400590869537926,0.7923266934581757
EICU,MIMIC,12.0,naive,reconstructed_observed,brier,200,0.16593800369985234,0.0018455104953290934,0.16270841112488485,0.17029979560095793
EICU,MIMIC,12.0,naive,reconstructed_observed,auc,200,0.6120416710669475,0.006364312713735508,0.5996777091527455,0.6235311950633949
