prior,center,n,events,raw_expected_events,raw_oe,unpooled_intercept_at_common_slope,common_slope_for_unpooled_intercept,intercept_posterior_mean,intercept_posterior_median,intercept_credible_lower_95,intercept_credible_upper_95,expected_events_posterior_mean,expected_events_posterior_median,expected_events_credible_lower_95,expected_events_credible_upper_95,posterior_oe_posterior_mean,posterior_oe_posterior_median,posterior_oe_credible_lower_95,posterior_oe_credible_upper_95,posterior_predictive_events_lower_95,posterior_predictive_events_upper_95,slope_structure,center_numeric
primary,1,765,39,37.05390775919692,1.0525205668846105,0.4507384409600561,1.1460351538761857,0.43748002240604,0.4392469759359977,-0.3520829823130696,1.20780109946896,39.69564445563153,38.36570426137696,21.315751535587456,65.51350965310976,1.0705891736076976,1.0165328842882315,0.5952970650839515,1.829632886040014,19.0,68.0,common_across_centres,1
primary,2,803,43,23.366418189192395,1.8402478142708527,1.142949132493483,1.1460351538761857,1.0786972564133244,1.0929708577796755,0.165841190573023,1.8985892615394653,41.72626084827752,41.09252764356759,21.13267480975688,65.5122841221899,1.1298613968460496,1.0464189591105106,0.6563654524537148,2.034763746105392,19.0,69.0,common_across_centres,2
primary,3,985,56,35.77646139352886,1.565274983012409,0.9300767440313582,1.1460351538761857,0.8835326324895957,0.8935336946658385,0.0415913518987982,1.6469484376522685,55.024384716642565,54.21724465160956,29.416515925304196,84.44259363160415,1.097363151798936,1.0328817033045348,0.6631724301456079,1.903692474737588,27.0,87.0,common_across_centres,3
primary,4,1286,16,58.54609852270313,0.2732889193939283,-0.9612662990350832,1.1460351538761857,-0.8563383322287997,-0.8781845856246419,-1.7029219658669628,0.1128222885643951,19.187826551721013,17.181679197580003,8.947435969052536,40.09237321075632,0.9752588509091616,0.931224463941576,0.3990783995594153,1.7882217939696432,6.0,42.0,common_across_centres,4
primary,5,175,1,5.582738932896047,0.1791235470653201,-1.324860318099041,1.1460351538761857,-0.947007493987436,-0.9190447990936926,-2.8955347319931004,0.8227054466827112,2.071585690402079,1.4772103431371435,0.2205536526460342,7.156231057884742,1.14322118205876,0.6769516646545307,0.139738361149713,4.5340444155072985,-0.0,8.0,common_across_centres,5
